order_id,order_date,year,month,quarter,month_name,customer_id,product_id,category,channel,size,quantity,mrp,discount_pct,selling_price,revenue_inr,cogs_inr,gross_profit_inr,gross_margin_pct,order_status,is_returned,payment_method,city
ORD-00273,2024-01-28,2024,1,Q1,Jan,CUST-0042,TSS-0009,Marvel,D2C Website,S,1,899,10.2,807.0,807.0,285.0,522.0,64.7,Delivered,False,Wallet,Mumbai
ORD-00274,2024-01-28,2024,1,Q1,Jan,CUST-0042,TSS-0024,DC,D2C Website,M,1,999,8.4,915.0,915.0,394.0,521.0,56.9,Delivered,False,COD,Mumbai
ORD-00275,2024-02-02,2024,2,Q1,Feb,CUST-0049,TSS-0146,Original Art,D2C Website,S,1,599,10.8,534.0,534.0,220.0,314.0,58.8,Delivered,False,COD,Bengaluru
ORD-00276,2024-04-06,2024,4,Q2,Apr,CUST-0289,TSS-0081,Music,Amazon,M,2,1599,9.7,1444.0,2888.0,1156.0,1732.0,60.0,Cancelled,False,UPI,Hyderabad
ORD-00277,2024-04-06,2024,4,Q2,Apr,CUST-0289,TSS-0005,Marvel,Amazon,L,1,1699,7.4,1573.0,1573.0,574.0,999.0,63.5,Cancelled,False,Wallet,Hyderabad
ORD-00278,2024-04-06,2024,4,Q2,Apr,CUST-0289,TSS-0054,Anime,Amazon,L,1,1099,12.2,965.0,965.0,396.0,569.0,59.0,Delivered,False,Wallet,Hyderabad
ORD-00279,2023-11-12,2023,11,Q4,Nov,CUST-0041,TSS-0112,Sports,D2C Website,L,1,1099,14.2,943.0,943.0,383.0,560.0,59.4,Cancelled,False,Debit Card,Kochi
ORD-00280,2024-11-26,2024,11,Q4,Nov,CUST-0016,TSS-0126,Basics,D2C Website,XL,1,999,18.9,810.0,810.0,384.0,426.0,52.6,Cancelled,False,UPI,Ahmedabad
ORD-00281,2024-11-26,2024,11,Q4,Nov,CUST-0016,TSS-0059,Anime,D2C Website,S,1,599,19.8,481.0,481.0,211.0,270.0,56.1,Delivered,False,Credit Card,Ahmedabad
ORD-00282,2024-11-26,2024,11,Q4,Nov,CUST-0016,TSS-0092,Movies & TV,D2C Website,M,1,799,20.9,632.0,632.0,306.0,326.0,51.6,Delivered,False,UPI,Ahmedabad
ORD-00283,2022-10-10,2022,10,Q4,Oct,CUST-0047,TSS-0070,Harry Potter,Myntra,S,1,899,18.4,733.0,733.0,300.0,433.0,59.1,Cancelled,False,UPI,Hyderabad
ORD-00284,2022-06-18,2022,6,Q2,Jun,CUST-0014,TSS-0084,Music,D2C Website,M,1,499,13.9,430.0,430.0,202.0,228.0,53.0,Delivered,False,Wallet,Pune
ORD-00285,2024-06-08,2024,6,Q2,Jun,CUST-0287,TSS-0044,Friends,Flipkart,M,1,799,10.4,716.0,716.0,314.0,402.0,56.1,Delivered,False,UPI,Kolkata
ORD-00286,2024-06-08,2024,6,Q2,Jun,CUST-0287,TSS-0098,Movies & TV,Flipkart,L,1,1199,10.3,1075.0,1075.0,380.0,695.0,64.7,Delivered,False,Debit Card,Kolkata
ORD-00287,2024-04-24,2024,4,Q2,Apr,CUST-0129,TSS-0051,Anime,D2C Website,L,1,1499,7.9,1381.0,1381.0,612.0,769.0,55.7,Delivered,False,COD,Noida
ORD-00288,2024-04-24,2024,4,Q2,Apr,CUST-0129,TSS-0118,Sports,D2C Website,XL,2,799,10.0,719.0,1438.0,490.0,948.0,65.9,Cancelled,False,Wallet,Noida
ORD-00289,2023-08-20,2023,8,Q3,Aug,CUST-0070,TSS-0052,Anime,Amazon,S,1,1299,6.4,1216.0,1216.0,413.0,803.0,66.0,Cancelled,False,COD,Ahmedabad
ORD-00290,2023-08-20,2023,8,Q3,Aug,CUST-0070,TSS-0123,Basics,Amazon,M,1,699,11.3,620.0,620.0,239.0,381.0,61.5,Cancelled,False,Debit Card,Ahmedabad
ORD-00291,2023-08-20,2023,8,Q3,Aug,CUST-0070,TSS-0081,Music,Amazon,L,1,1599,5.9,1504.0,1504.0,578.0,926.0,61.6,Delivered,False,Wallet,Ahmedabad
ORD-00292,2022-04-24,2022,4,Q2,Apr,CUST-0282,TSS-0054,Anime,D2C Website,M,1,1099,10.5,984.0,984.0,396.0,588.0,59.8,Cancelled,False,Wallet,Nagpur
ORD-00293,2022-05-10,2022,5,Q2,May,CUST-0256,TSS-0040,Friends,D2C Website,M,2,1199,12.7,1046.0,2092.0,970.0,1122.0,53.6,Cancelled,False,COD,Kolkata
ORD-00294,2023-02-28,2023,2,Q1,Feb,CUST-0206,TSS-0140,Original Art,D2C Website,XL,1,1499,13.3,1299.0,1299.0,501.0,798.0,61.4,Delivered,False,UPI,Chandigarh
ORD-00295,2023-02-28,2023,2,Q1,Feb,CUST-0206,TSS-0010,Marvel,D2C Website,L,1,999,13.2,868.0,868.0,408.0,460.0,53.0,Delivered,False,COD,Chandigarh
ORD-00296,2024-11-11,2024,11,Q4,Nov,CUST-0205,TSS-0111,Sports,Flipkart,L,2,1399,16.5,1169.0,2338.0,892.0,1446.0,61.8,Delivered,False,Net Banking,Ahmedabad
ORD-00297,2024-11-11,2024,11,Q4,Nov,CUST-0205,TSS-0028,DC,Flipkart,S,1,999,20.3,796.0,796.0,336.0,460.0,57.8,Delivered,False,Debit Card,Ahmedabad
ORD-00298,2024-11-11,2024,11,Q4,Nov,CUST-0205,TSS-0003,Marvel,Flipkart,L,1,699,24.8,525.0,525.0,245.0,280.0,53.3,Delivered,False,UPI,Ahmedabad
ORD-00299,2023-10-11,2023,10,Q4,Oct,CUST-0073,TSS-0053,Anime,Amazon,M,1,999,16.4,835.0,835.0,320.0,515.0,61.7,Cancelled,False,Debit Card,Bengaluru
ORD-00300,2023-05-26,2023,5,Q2,May,CUST-0035,TSS-0006,Marvel,D2C Website,M,1,1599,12.2,1404.0,1404.0,670.0,734.0,52.3,Delivered,False,COD,Bengaluru
ORD-00301,2023-05-26,2023,5,Q2,May,CUST-0035,TSS-0088,Music,D2C Website,L,1,899,8.4,824.0,824.0,284.0,540.0,65.5,Cancelled,False,Credit Card,Bengaluru
ORD-00302,2024-06-06,2024,6,Q2,Jun,CUST-0208,TSS-0111,Sports,Amazon,XXL,1,1399,5.2,1326.0,1326.0,446.0,880.0,66.4,Cancelled,False,Net Banking,Delhi
ORD-00303,2024-06-06,2024,6,Q2,Jun,CUST-0208,TSS-0102,Movies & TV,Amazon,L,1,599,5.0,569.0,569.0,184.0,385.0,67.7,Delivered,False,COD,Delhi
ORD-00304,2024-02-18,2024,2,Q1,Feb,CUST-0053,TSS-0084,Music,D2C Website,S,1,499,8.6,456.0,456.0,202.0,254.0,55.7,Cancelled,False,COD,Jaipur
ORD-00305,2023-03-20,2023,3,Q1,Mar,CUST-0161,TSS-0030,DC,D2C Website,S,2,799,9.8,721.0,1442.0,504.0,938.0,65.0,Delivered,False,COD,Ahmedabad
ORD-00306,2024-03-11,2024,3,Q1,Mar,CUST-0044,TSS-0079,Music,D2C Website,XL,1,899,7.9,828.0,828.0,334.0,494.0,59.7,Cancelled,False,Net Banking,Chennai
ORD-00307,2023-08-14,2023,8,Q3,Aug,CUST-0071,TSS-0138,Original Art,D2C Website,M,1,899,12.5,786.0,786.0,290.0,496.0,63.1,Delivered,False,Net Banking,Chennai
ORD-00308,2022-02-11,2022,2,Q1,Feb,CUST-0148,TSS-0014,Marvel,Offline (Studio Store),M,1,799,9.6,722.0,722.0,321.0,401.0,55.5,Cancelled,False,COD,Patna
ORD-00309,2022-02-11,2022,2,Q1,Feb,CUST-0148,TSS-0092,Movies & TV,Offline (Studio Store),XXL,1,799,6.0,751.0,751.0,306.0,445.0,59.3,Cancelled,False,Wallet,Patna
ORD-00310,2023-11-03,2023,11,Q4,Nov,CUST-0228,TSS-0057,Anime,Myntra,M,1,799,19.0,647.0,647.0,290.0,357.0,55.2,Cancelled,False,COD,Bengaluru
ORD-00311,2023-11-03,2023,11,Q4,Nov,CUST-0228,TSS-0075,Harry Potter,Myntra,S,1,1699,25.2,1272.0,1272.0,679.0,593.0,46.6,Delivered,False,COD,Bengaluru
ORD-00312,2024-12-15,2024,12,Q4,Dec,CUST-0022,TSS-0109,Sports,Flipkart,L,2,699,21.4,550.0,1100.0,484.0,616.0,56.0,Delivered,False,Net Banking,Bengaluru
ORD-00313,2023-05-27,2023,5,Q2,May,CUST-0135,TSS-0031,Friends,Amazon,L,1,799,11.2,709.0,709.0,264.0,445.0,62.8,Delivered,False,Wallet,Chennai
ORD-00314,2022-05-05,2022,5,Q2,May,CUST-0220,TSS-0053,Anime,D2C Website,M,1,999,11.6,884.0,884.0,320.0,564.0,63.8,Delivered,False,Debit Card,Hyderabad
ORD-00315,2022-05-05,2022,5,Q2,May,CUST-0220,TSS-0016,DC,D2C Website,L,1,899,14.8,766.0,766.0,358.0,408.0,53.3,Delivered,False,Credit Card,Hyderabad
ORD-00316,2024-02-09,2024,2,Q1,Feb,CUST-0211,TSS-0033,Friends,D2C Website,L,2,899,9.0,818.0,1636.0,712.0,924.0,56.5,Cancelled,False,Net Banking,Jaipur
ORD-00317,2024-02-09,2024,2,Q1,Feb,CUST-0211,TSS-0034,Friends,D2C Website,M,1,899,8.1,826.0,826.0,314.0,512.0,62.0,Cancelled,False,Net Banking,Jaipur
ORD-00318,2024-03-25,2024,3,Q1,Mar,CUST-0039,TSS-0132,Basics,Amazon,M,1,799,11.0,711.0,711.0,291.0,420.0,59.1,Cancelled,False,Net Banking,Ahmedabad
ORD-00319,2023-01-28,2023,1,Q1,Jan,CUST-0168,TSS-0024,DC,Amazon,M,1,999,10.1,898.0,898.0,394.0,504.0,56.1,Cancelled,False,Credit Card,Chennai
ORD-00320,2023-01-28,2023,1,Q1,Jan,CUST-0168,TSS-0118,Sports,Amazon,S,2,799,12.7,697.0,1394.0,490.0,904.0,64.8,Delivered,False,Debit Card,Chennai
ORD-00321,2023-12-05,2023,12,Q4,Dec,CUST-0173,TSS-0125,Basics,D2C Website,M,1,799,24.4,604.0,604.0,252.0,352.0,58.3,Cancelled,False,UPI,Hyderabad
ORD-00322,2023-12-05,2023,12,Q4,Dec,CUST-0173,TSS-0088,Music,D2C Website,XL,1,899,19.7,722.0,722.0,284.0,438.0,60.7,Returned,True,Net Banking,Hyderabad
ORD-00323,2024-10-05,2024,10,Q4,Oct,CUST-0104,TSS-0078,Music,D2C Website,L,1,699,15.5,590.0,590.0,272.0,318.0,53.9,Delivered,False,UPI,Bengaluru
ORD-00324,2024-10-05,2024,10,Q4,Oct,CUST-0104,TSS-0041,Friends,D2C Website,L,1,599,17.2,496.0,496.0,244.0,252.0,50.8,Delivered,False,Wallet,Bengaluru
ORD-00325,2024-10-05,2024,10,Q4,Oct,CUST-0104,TSS-0071,Harry Potter,D2C Website,M,1,699,14.4,599.0,599.0,260.0,339.0,56.6,Cancelled,False,UPI,Bengaluru
ORD-00326,2024-06-27,2024,6,Q2,Jun,CUST-0005,TSS-0109,Sports,Amazon,XL,1,699,10.6,625.0,625.0,242.0,383.0,61.3,Delivered,False,Wallet,Surat
ORD-00327,2022-12-12,2022,12,Q4,Dec,CUST-0053,TSS-0036,Friends,Myntra,S,1,699,26.9,511.0,511.0,268.0,243.0,47.6,Delivered,False,Net Banking,Jaipur
ORD-00328,2022-12-12,2022,12,Q4,Dec,CUST-0053,TSS-0098,Movies & TV,Myntra,L,2,1199,21.2,945.0,1890.0,760.0,1130.0,59.8,Cancelled,False,Credit Card,Jaipur
ORD-00329,2022-12-12,2022,12,Q4,Dec,CUST-0053,TSS-0035,Friends,Myntra,XXL,2,699,18.4,570.0,1140.0,476.0,664.0,58.2,Cancelled,False,Debit Card,Jaipur
ORD-00330,2023-02-05,2023,2,Q1,Feb,CUST-0220,TSS-0022,DC,D2C Website,L,1,1299,9.0,1182.0,1182.0,495.0,687.0,58.1,Delivered,False,Wallet,Hyderabad
ORD-00331,2024-11-22,2024,11,Q4,Nov,CUST-0014,TSS-0053,Anime,Amazon,S,1,999,14.5,855.0,855.0,320.0,535.0,62.6,Delivered,False,Net Banking,Pune
ORD-00332,2024-11-22,2024,11,Q4,Nov,CUST-0014,TSS-0133,Basics,Amazon,XL,1,699,14.6,597.0,597.0,224.0,373.0,62.5,Delivered,False,Debit Card,Pune
ORD-00333,2024-11-22,2024,11,Q4,Nov,CUST-0014,TSS-0131,Basics,Amazon,M,2,799,17.6,658.0,1316.0,630.0,686.0,52.1,Delivered,False,COD,Pune
ORD-00334,2024-03-25,2024,3,Q1,Mar,CUST-0089,TSS-0018,DC,D2C Website,XL,1,699,7.1,649.0,649.0,265.0,384.0,59.2,Cancelled,False,COD,Bhopal
ORD-00335,2024-08-17,2024,8,Q3,Aug,CUST-0147,TSS-0109,Sports,Flipkart,M,1,699,9.7,631.0,631.0,242.0,389.0,61.6,Delivered,False,UPI,Jaipur
ORD-00336,2024-08-17,2024,8,Q3,Aug,CUST-0147,TSS-0103,Movies & TV,Flipkart,XL,1,999,11.5,884.0,884.0,359.0,525.0,59.4,Delivered,False,COD,Jaipur
ORD-00337,2023-11-21,2023,11,Q4,Nov,CUST-0168,TSS-0017,DC,Amazon,M,2,699,20.7,554.0,1108.0,574.0,534.0,48.2,Returned,True,UPI,Chennai
ORD-00338,2023-11-21,2023,11,Q4,Nov,CUST-0168,TSS-0080,Music,Amazon,M,1,1599,17.4,1321.0,1321.0,576.0,745.0,56.4,Returned,True,Wallet,Chennai
ORD-00339,2022-05-23,2022,5,Q2,May,CUST-0090,TSS-0003,Marvel,Amazon,L,3,699,6.3,655.0,1965.0,735.0,1230.0,62.6,Delivered,False,Credit Card,Jaipur
ORD-00340,2022-04-25,2022,4,Q2,Apr,CUST-0191,TSS-0031,Friends,Amazon,XL,1,799,11.5,707.0,707.0,264.0,443.0,62.7,Delivered,False,Net Banking,Chennai
ORD-00341,2022-04-25,2022,4,Q2,Apr,CUST-0191,TSS-0008,Marvel,Amazon,M,1,1099,8.6,1004.0,1004.0,335.0,669.0,66.6,Delivered,False,Debit Card,Chennai
ORD-00342,2022-04-25,2022,4,Q2,Apr,CUST-0191,TSS-0086,Music,Amazon,L,2,599,6.3,562.0,1124.0,406.0,718.0,63.9,Delivered,False,Credit Card,Chennai
ORD-00343,2022-09-28,2022,9,Q3,Sep,CUST-0261,TSS-0063,Harry Potter,Nykaa Fashion,S,1,999,10.8,891.0,891.0,302.0,589.0,66.1,Delivered,False,COD,Jaipur
ORD-00344,2022-09-28,2022,9,Q3,Sep,CUST-0261,TSS-0012,Marvel,Nykaa Fashion,XXL,2,699,13.4,605.0,1210.0,522.0,688.0,56.9,Delivered,False,Debit Card,Jaipur
ORD-00345,2023-05-24,2023,5,Q2,May,CUST-0128,TSS-0020,DC,Flipkart,S,1,1399,13.6,1209.0,1209.0,504.0,705.0,58.3,Delivered,False,Credit Card,Jaipur
ORD-00346,2024-09-02,2024,9,Q3,Sep,CUST-0115,TSS-0018,DC,Myntra,L,1,699,18.2,572.0,572.0,265.0,307.0,53.7,Cancelled,False,UPI,Delhi
ORD-00347,2024-09-02,2024,9,Q3,Sep,CUST-0115,TSS-0120,Sports,Myntra,XL,1,1599,15.0,1360.0,1360.0,533.0,827.0,60.8,Delivered,False,Net Banking,Delhi
ORD-00348,2024-09-02,2024,9,Q3,Sep,CUST-0115,TSS-0073,Harry Potter,Myntra,XL,3,699,14.9,595.0,1785.0,642.0,1143.0,64.0,Delivered,False,Wallet,Delhi
ORD-00349,2024-05-08,2024,5,Q2,May,CUST-0280,TSS-0105,Movies & TV,D2C Website,M,1,1399,7.2,1298.0,1298.0,549.0,749.0,57.7,Delivered,False,Debit Card,Hyderabad
ORD-00350,2024-01-13,2024,1,Q1,Jan,CUST-0001,TSS-0079,Music,Flipkart,L,3,899,10.6,803.0,2409.0,1002.0,1407.0,58.4,Delivered,False,Credit Card,Hyderabad
ORD-00351,2024-01-13,2024,1,Q1,Jan,CUST-0001,TSS-0027,DC,Flipkart,L,1,699,14.7,596.0,596.0,272.0,324.0,54.4,Cancelled,False,Wallet,Hyderabad
ORD-00352,2023-06-24,2023,6,Q2,Jun,CUST-0191,TSS-0025,DC,Myntra,XL,1,1199,16.0,1007.0,1007.0,360.0,647.0,64.3,Delivered,False,Net Banking,Chennai
ORD-00353,2022-11-09,2022,11,Q4,Nov,CUST-0067,TSS-0101,Movies & TV,D2C Website,S,1,699,16.4,584.0,584.0,248.0,336.0,57.5,Delivered,False,Credit Card,Bhopal
ORD-00354,2022-11-09,2022,11,Q4,Nov,CUST-0067,TSS-0084,Music,D2C Website,M,1,499,16.3,417.0,417.0,202.0,215.0,51.6,Delivered,False,Credit Card,Bhopal
ORD-00355,2023-03-09,2023,3,Q1,Mar,CUST-0232,TSS-0024,DC,Myntra,M,1,999,18.5,815.0,815.0,394.0,421.0,51.7,Delivered,False,Credit Card,Delhi
ORD-00356,2023-03-09,2023,3,Q1,Mar,CUST-0232,TSS-0041,Friends,Myntra,L,1,599,18.7,487.0,487.0,244.0,243.0,49.9,Delivered,False,Debit Card,Delhi
ORD-00357,2023-09-22,2023,9,Q3,Sep,CUST-0203,TSS-0045,Friends,Flipkart,L,1,699,9.2,634.0,634.0,235.0,399.0,62.9,Delivered,False,UPI,Delhi
ORD-00358,2022-04-26,2022,4,Q2,Apr,CUST-0237,TSS-0004,Marvel,Amazon,M,2,699,5.5,661.0,1322.0,496.0,826.0,62.5,Delivered,False,Net Banking,Delhi
ORD-00359,2024-12-21,2024,12,Q4,Dec,CUST-0191,TSS-0067,Harry Potter,D2C Website,L,3,1199,19.0,971.0,2913.0,1308.0,1605.0,55.1,Cancelled,False,Credit Card,Chennai
ORD-00360,2024-07-27,2024,7,Q3,Jul,CUST-0048,TSS-0032,Friends,Amazon,XXL,1,899,12.5,786.0,786.0,341.0,445.0,56.6,Cancelled,False,Wallet,Delhi
ORD-00361,2024-07-27,2024,7,Q3,Jul,CUST-0048,TSS-0011,Marvel,Amazon,S,1,899,8.2,826.0,826.0,359.0,467.0,56.5,Delivered,False,Debit Card,Delhi
ORD-00362,2024-08-09,2024,8,Q3,Aug,CUST-0110,TSS-0039,Friends,Amazon,L,1,1099,5.3,1041.0,1041.0,402.0,639.0,61.4,Delivered,False,Net Banking,Kolkata
ORD-00363,2024-11-16,2024,11,Q4,Nov,CUST-0211,TSS-0072,Harry Potter,D2C Website,XXL,1,699,18.0,573.0,573.0,215.0,358.0,62.5,Delivered,False,Wallet,Jaipur
ORD-00364,2024-10-13,2024,10,Q4,Oct,CUST-0279,TSS-0092,Movies & TV,Amazon,XL,2,799,17.7,658.0,1316.0,612.0,704.0,53.5,Cancelled,False,Debit Card,Pune
ORD-00365,2024-10-13,2024,10,Q4,Oct,CUST-0279,TSS-0123,Basics,Amazon,L,1,699,13.8,602.0,602.0,239.0,363.0,60.3,Delivered,False,UPI,Pune
ORD-00366,2023-09-25,2023,9,Q3,Sep,CUST-0242,TSS-0060,Anime,D2C Website,L,1,1599,7.8,1474.0,1474.0,652.0,822.0,55.8,Delivered,False,Credit Card,Noida
ORD-00367,2023-09-25,2023,9,Q3,Sep,CUST-0242,TSS-0041,Friends,D2C Website,M,3,599,11.6,529.0,1587.0,732.0,855.0,53.9,Delivered,False,Credit Card,Noida
ORD-00368,2023-12-26,2023,12,Q4,Dec,CUST-0122,TSS-0092,Movies & TV,Flipkart,XL,1,799,21.7,625.0,625.0,306.0,319.0,51.0,Delivered,False,Net Banking,Chennai
ORD-00369,2023-12-26,2023,12,Q4,Dec,CUST-0122,TSS-0008,Marvel,Flipkart,M,1,1099,19.2,888.0,888.0,335.0,553.0,62.3,Returned,True,COD,Chennai
ORD-00370,2022-12-16,2022,12,Q4,Dec,CUST-0113,TSS-0052,Anime,D2C Website,XL,1,1299,20.4,1034.0,1034.0,413.0,621.0,60.1,Delivered,False,UPI,Lucknow
ORD-00371,2022-12-23,2022,12,Q4,Dec,CUST-0012,TSS-0029,DC,D2C Website,XL,3,699,21.7,547.0,1641.0,879.0,762.0,46.4,Delivered,False,Debit Card,Nagpur
ORD-00372,2022-12-23,2022,12,Q4,Dec,CUST-0012,TSS-0135,Basics,D2C Website,L,1,799,15.2,678.0,678.0,304.0,374.0,55.2,Cancelled,False,Wallet,Nagpur
ORD-00373,2022-12-23,2022,12,Q4,Dec,CUST-0012,TSS-0094,Movies & TV,D2C Website,L,1,999,19.9,800.0,800.0,351.0,449.0,56.1,Delivered,False,Credit Card,Nagpur
ORD-00374,2023-01-24,2023,1,Q1,Jan,CUST-0090,TSS-0033,Friends,Amazon,M,3,899,10.8,802.0,2406.0,1068.0,1338.0,55.6,Cancelled,False,COD,Jaipur
ORD-00375,2023-01-24,2023,1,Q1,Jan,CUST-0090,TSS-0046,Anime,Amazon,XL,1,899,5.3,852.0,852.0,283.0,569.0,66.8,Delivered,False,Wallet,Jaipur
ORD-00376,2022-05-16,2022,5,Q2,May,CUST-0290,TSS-0020,DC,D2C Website,M,3,1399,8.9,1274.0,3822.0,1512.0,2310.0,60.4,Delivered,False,Wallet,Delhi
ORD-00377,2023-12-09,2023,12,Q4,Dec,CUST-0172,TSS-0018,DC,Amazon,M,2,699,18.7,568.0,1136.0,530.0,606.0,53.3,Returned,True,Net Banking,Lucknow
ORD-00378,2024-10-14,2024,10,Q4,Oct,CUST-0215,TSS-0097,Movies & TV,D2C Website,M,2,1199,17.5,990.0,1980.0,836.0,1144.0,57.8,Delivered,False,Credit Card,Delhi
ORD-00379,2022-07-28,2022,7,Q3,Jul,CUST-0232,TSS-0006,Marvel,D2C Website,S,3,1599,9.5,1446.0,4338.0,2010.0,2328.0,53.7,Delivered,False,Net Banking,Delhi
ORD-00380,2024-08-18,2024,8,Q3,Aug,CUST-0083,TSS-0024,DC,D2C Website,M,1,999,12.6,873.0,873.0,394.0,479.0,54.9,Cancelled,False,Credit Card,Hyderabad
ORD-00381,2024-08-18,2024,8,Q3,Aug,CUST-0083,TSS-0087,Music,D2C Website,XL,1,599,7.4,555.0,555.0,212.0,343.0,61.8,Cancelled,False,Wallet,Hyderabad
ORD-00382,2024-08-18,2024,8,Q3,Aug,CUST-0083,TSS-0124,Basics,D2C Website,M,3,799,11.4,708.0,2124.0,972.0,1152.0,54.2,Delivered,False,Debit Card,Hyderabad
ORD-00383,2022-09-13,2022,9,Q3,Sep,CUST-0122,TSS-0126,Basics,Amazon,XS,1,999,5.4,945.0,945.0,384.0,561.0,59.4,Cancelled,False,Credit Card,Chennai
ORD-00384,2022-09-13,2022,9,Q3,Sep,CUST-0122,TSS-0040,Friends,Amazon,L,1,1199,5.8,1130.0,1130.0,485.0,645.0,57.1,Delivered,False,Net Banking,Chennai
ORD-00385,2023-12-13,2023,12,Q4,Dec,CUST-0060,TSS-0068,Harry Potter,D2C Website,S,1,999,17.0,829.0,829.0,332.0,497.0,60.0,Delivered,False,Credit Card,Hyderabad
ORD-00386,2022-02-15,2022,2,Q1,Feb,CUST-0229,TSS-0058,Anime,Amazon,XXL,1,799,11.7,706.0,706.0,271.0,435.0,61.6,Delivered,False,UPI,Indore
ORD-00387,2024-09-14,2024,9,Q3,Sep,CUST-0177,TSS-0059,Anime,Amazon,S,2,599,11.7,529.0,1058.0,422.0,636.0,60.1,Cancelled,False,COD,Mumbai
ORD-00388,2024-09-14,2024,9,Q3,Sep,CUST-0177,TSS-0142,Original Art,Amazon,L,1,999,12.1,879.0,879.0,376.0,503.0,57.2,Delivered,False,COD,Mumbai
ORD-00389,2024-09-14,2024,9,Q3,Sep,CUST-0177,TSS-0016,DC,Amazon,M,1,899,9.6,813.0,813.0,358.0,455.0,56.0,Delivered,False,UPI,Mumbai
ORD-00390,2022-04-06,2022,4,Q2,Apr,CUST-0230,TSS-0050,Anime,Myntra,M,3,1499,15.4,1268.0,3804.0,1803.0,2001.0,52.6,Delivered,False,COD,Bengaluru
ORD-00391,2022-04-06,2022,4,Q2,Apr,CUST-0230,TSS-0033,Friends,Myntra,XS,2,899,14.1,773.0,1546.0,712.0,834.0,53.9,Delivered,False,UPI,Bengaluru
ORD-00392,2022-04-06,2022,4,Q2,Apr,CUST-0230,TSS-0011,Marvel,Myntra,M,1,899,15.1,763.0,763.0,359.0,404.0,52.9,Delivered,False,COD,Bengaluru
ORD-00393,2024-02-01,2024,2,Q1,Feb,CUST-0235,TSS-0134,Basics,Amazon,XL,1,899,5.9,846.0,846.0,312.0,534.0,63.1,Delivered,False,UPI,Bengaluru
ORD-00394,2024-02-01,2024,2,Q1,Feb,CUST-0235,TSS-0108,Sports,Amazon,M,1,799,9.5,723.0,723.0,304.0,419.0,58.0,Delivered,False,Net Banking,Bengaluru
ORD-00395,2023-07-16,2023,7,Q3,Jul,CUST-0136,TSS-0122,Basics,Amazon,M,1,899,6.4,842.0,842.0,336.0,506.0,60.1,Cancelled,False,UPI,Bhopal
ORD-00396,2023-07-16,2023,7,Q3,Jul,CUST-0136,TSS-0010,Marvel,Amazon,L,2,999,8.2,917.0,1834.0,816.0,1018.0,55.5,Delivered,False,Wallet,Bhopal
ORD-00397,2024-03-12,2024,3,Q1,Mar,CUST-0244,TSS-0078,Music,D2C Website,XL,2,699,9.5,633.0,1266.0,544.0,722.0,57.0,Delivered,False,Credit Card,Delhi
ORD-00398,2023-06-24,2023,6,Q2,Jun,CUST-0069,TSS-0083,Music,Nykaa Fashion,M,1,999,9.2,908.0,908.0,301.0,607.0,66.9,Delivered,False,Net Banking,Kolkata
ORD-00399,2024-06-14,2024,6,Q2,Jun,CUST-0109,TSS-0133,Basics,Flipkart,XS,1,699,15.6,590.0,590.0,224.0,366.0,62.0,Delivered,False,Wallet,Nagpur
ORD-00400,2024-06-14,2024,6,Q2,Jun,CUST-0109,TSS-0096,Movies & TV,Flipkart,S,1,1399,13.1,1216.0,1216.0,481.0,735.0,60.4,Delivered,False,Credit Card,Nagpur
ORD-00401,2024-10-07,2024,10,Q4,Oct,CUST-0099,TSS-0064,Harry Potter,Flipkart,XS,2,699,24.5,527.0,1054.0,424.0,630.0,59.8,Cancelled,False,COD,Mumbai
ORD-00402,2024-10-07,2024,10,Q4,Oct,CUST-0099,TSS-0009,Marvel,Flipkart,M,1,899,24.2,682.0,682.0,285.0,397.0,58.2,Cancelled,False,COD,Mumbai
ORD-00403,2022-10-28,2022,10,Q4,Oct,CUST-0229,TSS-0142,Original Art,D2C Website,XS,2,999,15.8,842.0,1684.0,752.0,932.0,55.3,Delivered,False,Debit Card,Indore
ORD-00404,2023-11-06,2023,11,Q4,Nov,CUST-0015,TSS-0055,Anime,D2C Website,S,1,1199,22.0,936.0,936.0,448.0,488.0,52.1,Delivered,False,Wallet,Mumbai
ORD-00405,2023-11-06,2023,11,Q4,Nov,CUST-0015,TSS-0057,Anime,D2C Website,L,1,799,19.4,644.0,644.0,290.0,354.0,55.0,Delivered,False,Credit Card,Mumbai
ORD-00406,2024-02-10,2024,2,Q1,Feb,CUST-0130,TSS-0071,Harry Potter,D2C Website,M,2,699,14.2,600.0,1200.0,520.0,680.0,56.7,Delivered,False,Net Banking,Delhi
ORD-00407,2024-02-10,2024,2,Q1,Feb,CUST-0130,TSS-0109,Sports,D2C Website,L,1,699,9.4,633.0,633.0,242.0,391.0,61.8,Delivered,False,UPI,Delhi
ORD-00408,2024-11-27,2024,11,Q4,Nov,CUST-0262,TSS-0144,Original Art,Myntra,M,1,699,20.0,560.0,560.0,233.0,327.0,58.4,Delivered,False,Debit Card,Bengaluru
ORD-00409,2024-11-27,2024,11,Q4,Nov,CUST-0262,TSS-0073,Harry Potter,Myntra,L,2,699,24.5,528.0,1056.0,428.0,628.0,59.5,Delivered,False,COD,Bengaluru
ORD-00410,2024-05-26,2024,5,Q2,May,CUST-0124,TSS-0104,Movies & TV,D2C Website,XL,2,999,12.4,875.0,1750.0,644.0,1106.0,63.2,Delivered,False,Debit Card,Mumbai
